record_id,source_csv_line,isotope,state_label,symbol,A,Z,N,method,method_slug,Qalpha_MeV,Ealpha_MeV,Qalpha_err_MeV,qalpha_estimated,Qalpha_qualifier,Talpha_partial_exp_s,Talpha_err_plus_s,Talpha_err_minus_s,Talpha_qualifier,decay_modes_raw,b_alpha_percent,b_SF_percent,alpha_daughter,alpha_daughter_population_raw,log10_Tcalc_s,Tcalc_s,log10_HF,HF,l_used,l_assumed,calculation_status,model_status,diagnostics_json,cell_record_index,cell_record_count,HF_definition,Qalpha_source_column,Talpha_source_column
source-row-0011,11,249Es,,Es,249,99,150,Qi2009_UDL,qi2009_udl,6.94,,0.03,True,,1075789.47368,6315.78947368,6315.78947368,,"alpha, EC",0.57,,,,5.23448607026,171587.667352,0.797241220246,6.26962001575,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 146.0950020990545, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.3932551217858}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0013,13,251Es,,Es,251,99,152,Qi2009_UDL,qi2009_udl,6.5971,,0.001,False,,23760000,9531233.70818,9531233.70818,,"EC, alpha",0.5,,,,6.72404092781,5297133.61607,0.651805508495,4.48544471824,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 149.85347136687213, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.48201155838505}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0014,14,252Es,,Es,252,99,153,Qi2009_UDL,qi2009_udl,6.7386,,0.0005,False,,46268307.6923,210461.538462,210461.538462,,"alpha, EC",78,,,,6.0639875507,1158744.13962,1.60129606435,39.9297015712,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 148.2765446061882, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.52616059316696}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0015,15,253Es,,Es,253,99,154,Qi2009_UDL,qi2009_udl,6.73924,,5e-05,False,,1768608,1728,1728,,"alpha, EC; beta^-, SF",100,,,,6.04407917181,1106825.53968,0.203552413335,1.59791036309,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 148.27422990699984, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.5701583980265}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0016,16,254Es,,Es,254,99,155,Qi2009_UDL,qi2009_udl,6.6172,,0.0005,False,,23820480,43200,43200,,"alpha,; beta^-, SF; beta^-, SF",100,3e-06,,,6.5803677802,3805114.9425,0.796582728387,6.26012101078,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 149.64001431902548, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.61400612499713}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0017,17,255Es,,Es,255,99,156,Qi2009_UDL,qi2009_udl,6.4363,,0.0013,False,,42984000,2509716.44613,2509716.44613,,"beta^-, alpha, SF",8,0.0041,,,7.41237225244,25844745.0555,0.220934575118,1.66316208219,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 151.733109078089, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.65770491254995}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0020,20,241Fm,,Fm,241,100,141,Qi2009_UDL,qi2009_udl,8.86,,0.32,True,,0.00521428571429,0.000428571428571,0.000428571428571,>,"alpha, EC, SF",14,78,,,-1.08022501321,0.0831332935877,-1.20258016235,0.0627219912656,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 130.59749831068157, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.42799368244832}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0022,22,243Fm,,Fm,243,100,143,Qi2009_UDL,qi2009_udl,8.69,,0.05,False,,0.253846153846,0.00989010989011,0.00989010989011,,"alpha, EC, SF",91,9,,,-0.599303869352,0.251591596301,0.0038744569228,1.00896117986,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 131.87789076029483, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.51975519232569}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0023,23,244Fm,,Fm,244,100,144,Qi2009_UDL,qi2009_udl,8.55,,0.2,True,,0.321,0.008,0.008,>,"alpha, EC, SF",1,97,,,-0.180007044526,0.660682731237,-0.313487923069,0.485861041651,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 132.9577684491178, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.56539067291135}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0024,24,245Fm,,Fm,245,100,145,Qi2009_UDL,qi2009_udl,8.373,,0.025,False,,5.4,0.6,0.6,,"alpha, EC, SF",100,0.3,,,0.370522806889,2.34705251445,0.361870952934,2.30075806432,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 134.36031103142403, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.61086436414935}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0025,25,246Fm,,Fm,246,100,146,Qi2009_UDL,qi2009_udl,8.379,,0.005,False,,1.6452991453,0.042735042735,0.042735042735,,"alpha, SF, EC",93.6,6.4,,,0.333271485546,2.15412789928,-0.117026613448,0.763788977363,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 134.31672724143377, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.65617754139825}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0026,26,247Fm,,Fm,247,100,147,Qi2009_UDL,qi2009_udl,8.258,,0.01,False,,48.4375,1.5625,1.5625,,"alpha, EC",64,,,,0.714201436196,5.17846966098,0.970980283654,9.35363209037,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 135.30171077622475, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.70133146448443}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0027,27,248Fm,,Fm,248,100,148,Qi2009_UDL,qi2009_udl,7.995,,0.008,False,,34.8484848485,1.21212121212,1.21212121212,approx,"alpha, EC, SF",99,0.1,,,1.59396936315,39.2617237654,-0.0517854626785,0.887594366888,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 137.5136804324515, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.74632737795713}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0028,28,249Fm,,Fm,249,100,149,Qi2009_UDL,qi2009_udl,7.709,,0.006,False,,615.384615385,38.4615384615,38.4615384615,,"alpha, EC",15.6,,,,2.60398829284,401.779980031,0.185158341841,1.53164579115,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 140.04590449171423, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.79116651133822}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0029,29,250Fm,,Fm,250,100,150,Qi2009_UDL,qi2009_udl,7.557,,0.008,False,,1860,66,66,,"alpha, EC, SF",100,0.0069,,,3.15627824168,1433.10576045,0.11323470254,1.2978804854,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 141.45193901818652, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.83585007936684}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0030,30,251Fm,,Fm,251,100,151,Qi2009_UDL,qi2009_udl,7.4245,,0.001,False,,1060000,16000,16000,,"alpha, EC",1.8,,,,3.64977532291,4464.5256547,2.37553054235,237.427239081,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 142.7131779372367, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.880379282239}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0031,31,252Fm,,Fm,252,100,152,Qi2009_UDL,qi2009_udl,7.1527,,0.002,False,,91368,432,432,,"alpha, SF; beta^-, SF",100,0.0023,,,4.72450182654,53027.5822833,0.236292291991,1.7230278294,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 145.40409308458507, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.92475530584248}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0032,32,253Fm,,Fm,253,100,153,Qi2009_UDL,qi2009_udl,7.1979,,0.001,False,,2160000,86400,86400,,"alpha, EC",12,,,,4.52143899991,33223.0117588,1.81301475124,65.0151773019,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 144.9514538391532, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.96897932198674}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0033,33,254Fm,,Fm,254,100,154,Qi2009_UDL,qi2009_udl,7.3073,,0.001,False,,11671.0026016,7.20432259356,7.20432259356,,"alpha, SF; beta^-, SF",99.94,0.06,,,4.06154887939,11522.5573772,0.00555928647279,1.01288301021,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 143.86685315434738, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.0130524886283}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0034,34,255Fm,,Fm,255,100,155,Qi2009_UDL,qi2009_udl,7.2406,,0.0005,False,,97452,252,252,,"alpha, SF",100,2.4e-05,,,4.31320497371,20568.6114248,0.675585782825,4.73789882978,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 144.53251489741038, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.05697595009164}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0035,35,256Fm,,Fm,256,100,156,Qi2009_UDL,qi2009_udl,7.0253,,0.0019,False,,116370.37037,4400.72058885,4400.72058885,,"SF, alpha",8.1,91.9,,,5.18967143134,154764.529352,-0.12382901479,0.751918872222,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 146.73506793921044, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.1007508372856}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0036,36,257Fm,,Fm,257,100,157,Qi2009_UDL,qi2009_udl,6.8637,,0.0009,False,,8701473.0935,17316.3643652,17316.3643652,,"alpha , SF",99.79,0.21,,,5.87082059307,742712.26028,1.06877218854,11.7158064554,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 148.4569792481285, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.14437826791547}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0039,39,244Md,,Md,244,101,143,Qi2009_UDL,qi2009_udl,8.95,,0.08,False,,0.3,0.19,0.09,approx,"alpha, EC",100,,,,-1.03270630988,0.0927456800771,0.509827564598,3.23465200482,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 131.2787328067041, ""coefficient_set"": ""alpha"", ""rho_prime"": 77.96012803480386}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0041,41,247Md,,Md,247,101,146,Qi2009_UDL,qi2009_udl,8.764,,0.01,False,,1.21040952189,0.121040952189,0.121040952189,,"alpha, SF",99.14,0.86,,,-0.522838137001,0.300028052517,0.60577046848,4.03432116342,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 132.67792220306214, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.09676064148897}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0042,42,248Md,,Md,248,101,147,Qi2009_UDL,qi2009_udl,8.5,,0.03,False,,35,15,15,,"alpha, EC",20,,,,0.290635265023,1.9526988254,1.25343277933,17.9239110224,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 134.72704854300105, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.14198554327756}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0043,43,249Md,,Md,249,101,148,Qi2009_UDL,qi2009_udl,8.441,,0.018,True,,34.1333333333,1.2,1.2,,"alpha, EC",75,,,,0.464083216611,2.9112749037,1.06909548531,11.7245311633,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 135.20152941604022, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.1870528671063}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0044,44,250Md,,Md,250,101,149,Qi2009_UDL,qi2009_udl,8.155,,0.028,False,,762.857142857,64.2857142857,64.2857142857,,"alpha, EC",7,,,,1.40197069666,25.2331051029,1.48047252036,30.2323927137,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 137.55638451525041, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.23196383389626}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0045,45,251Md,,Md,251,101,150,Qi2009_UDL,qi2009_udl,7.963,,0.004,False,,2526,138,138,>,"alpha, EC",10,,,,2.0546119239,113.39970477,1.34782142232,22.2751902672,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 139.20936227550146, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.2767196499514}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0047,47,253Md,,Md,253,101,152,Qi2009_UDL,qi2009_udl,7.573,,0.008,False,,51428.5714286,102857.142857,25714.2857143,approx,"alpha, EC",0.7,,,,3.45876541484,2875.84460104,1.25243904592,17.8829452085,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 142.7580543993573, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.36577058339866}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0049,49,255Md,,Md,255,101,154,Qi2009_UDL,qi2009_udl,7.9056,,0.0017,False,,23142.8571429,1714.28571429,1714.28571429,,"alpha, EC",7,,,,2.19037102996,155.014038178,2.17404594457,149.295234256,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 139.73156981865571, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.45421503438605}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0050,50,256Md,,Md,256,101,155,Qi2009_UDL,qi2009_udl,7.74,,0.11,True,,50673.9130435,978.260869565,978.260869565,,"alpha, EC, SF",9.2,3,,,2.77761189107,599.255310091,1.92717255077,84.5614752012,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 141.22285703397029, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.49821269598156}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0051,51,257Md,,Md,257,101,156,Qi2009_UDL,qi2009_udl,7.5571,,0.0009,False,,132480,1200,1200,,"alpha, EC, SF",15,1,,,3.45104414143,2825.16710859,1.67110617801,46.8928013487,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 142.92602001118732, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.54206215059305}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0052,52,258Md,,Md,258,101,157,Qi2009_UDL,qi2009_udl,7.2713,,0.0019,False,,4449600,25056,25056,,"alpha, EC",100,,,,4.56481954429,36712.9721035,2.08350142723,121.199667176,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 145.71228197769062, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.58576450855217}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0053,53,259Md,,Md,259,101,158,Qi2009_UDL,qi2009_udl,7.05,,0.1,True,,445846.153846,16615.3846154,16615.3846154,>,"alpha, SF",1.3,100,,,5.47033704015,295350.044171,0.178847984347,1.50955167485,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 147.9860695351847, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.62932086733367}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0054,54,260Md,,Md,260,101,159,Qi2009_UDL,qi2009_udl,6.94,,0.3,True,,54950400,864000,864000,>,"alpha, EC, beta^-, SF",5,100,,,5.92832035354,847852.594606,1.81165050459,64.8112659554,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 149.15875831029658, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.67273231175614}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0055,55,249No,,No,249,102,147,Qi2009_UDL,qi2009_udl,9.276,,0.02,False,,0.0381,0.0025,0.0025,,alpha,100,,,,-1.70812512675,0.0195828038228,0.289050102427,1.94558452123,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 130.27557238480205, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.58094479511303}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0056,56,250No,,No,250,102,148,Qi2009_UDL,qi2009_udl,8.95,,0.2,True,,0.00023,1e-05,1e-05,>,"alpha, SF",2,100,,,-0.769980946772,0.16983181589,-2.86829121721,0.00135428099143,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 132.63129891738964, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.6260820150568}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0057,57,251No,,No,251,102,149,Qi2009_UDL,qi2009_udl,8.752,,0.004,False,,0.888888888889,0.111111111111,0.111111111111,,"alpha, EC, SF",90,0.0014,,,-0.181151214708,0.658944420911,0.12999869226,1.34895882062,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 134.12753794603373, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.671063302645}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0058,58,252No,,No,252,102,150,Qi2009_UDL,qi2009_udl,8.549,,0.005,False,,3.64940828402,0.0236686390533,0.0236686390533,,"alpha, EC, SF",67.6,31,,,0.444833960828,2.78505618427,0.11738849272,1.31035355934,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 135.71501618121837, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.71588985580517}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0059,59,253No,,No,253,102,151,Qi2009_UDL,qi2009_udl,8.415,,0.004,False,,171.272727273,2.18181818182,2.18181818182,,"alpha, EC",55,,,,0.8648603457,7.32588919636,1.3688278676,23.3791042537,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 136.79566788164536, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.7605628582436}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0060,60,254No,,No,254,102,152,Qi2009_UDL,qi2009_udl,8.226,,0.008,False,,56.8888888889,0.444444444444,0.444444444444,,"alpha, EC, SF",90,0.17,,,1.48263453335,30.3832714243,0.272392918184,1.87237536388,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 138.3626224389645, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.80508347967306}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0061,61,255No,,No,255,102,153,Qi2009_UDL,qi2009_udl,8.4282,,0.003,False,,704,36,36,,"alpha, EC",30,,,,0.786477676698,6.11614364372,2.06109498244,115.105210245,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 136.69711392757057, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.8494528760358}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0062,62,256No,,No,256,102,154,Qi2009_UDL,qi2009_udl,8.582,,0.005,False,,2.92609351433,0.0502765208648,0.0502765208648,,"alpha, SF",99.45,0.55,,,0.268959772992,1.85763238186,0.197328428534,1.57517361503,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 135.47090246981804, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.89367218972225}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0063,63,257No,,No,257,102,155,Qi2009_UDL,qi2009_udl,8.477,,0.006,False,,28.8235294118,0.588235294118,0.588235294118,,"alpha, EC, SF",85,1.5,,,0.591676922847,3.90550252431,0.868070235804,7.3802357654,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 136.31153194602473, ""coefficient_set"": ""alpha"", ""rho_prime"": 78.9377425497853}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0065,65,259No,,No,259,102,157,Qi2009_UDL,qi2009_udl,7.854,,0.005,False,,4640,400,400,,"alpha, EC, SF",75,10,,,2.71310936527,516.54643108,0.953408615289,8.98273556996,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 141.6233134561742, ""coefficient_set"": ""alpha"", ""rho_prime"": 79.0254408598206}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0068,68,251Lr,,Lr,251,103,148,Qi2009_UDL,qi2009_udl,9.438,,0.019,False,,0.0244,0.007,0.0045,,alpha,100,,,,-1.84413597128,0.0143173957228,0.231525797618,1.70422054907,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 130.4526766624474, ""coefficient_set"": ""alpha"", ""rho_prime"": 79.06344011729104}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0069,69,252Lr,,Lr,252,103,149,Qi2009_UDL,qi2009_udl,9.164,,0.017,False,,0.585714285714,0.1,0.0714285714286,approx,"alpha, EC, SF",70,10,,,-1.07489352034,0.0841601458912,0.842579337048,6.95952079826,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 132.39280842451578, ""coefficient_set"": ""alpha"", ""rho_prime"": 79.10849024566936}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0070,70,253Lr,,Lr,253,103,150,Qi2009_UDL,qi2009_udl,8.918,,0.02,False,,0.638383838384,0.0464646464646,0.0464646464646,,"alpha, EC, SF",99,1,,,-0.355287420568,0.441278308158,0.160369304253,1.44666942966,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 134.21066988637827, ""coefficient_set"": ""alpha"", ""rho_prime"": 79.1533860574822}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0071,71,254Lr,,Lr,254,103,151,Qi2009_UDL,qi2009_udl,8.822,,0.008,False,,16.7364016736,1.25523012552,1.25523012552,,"alpha, EC, SF",71.7,0.1,,,-0.0768050520636,0.837905320191,1.30046714244,19.9740964407,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 134.94319370897009, ""coefficient_set"": ""alpha"", ""rho_prime"": 79.19812872827629}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0072,72,255Lr,,Lr,255,103,152,Qi2009_UDL,qi2009_udl,8.556,,0.007,False,,31.1935807422,1.10330992979,1.10330992979,,"alpha, EC, SF",99.7,0.1,,,0.75188541678,5.6478794285,0.742179813935,5.52306067032,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 137.02908181706826, ""coefficient_set"": ""alpha"", ""rho_prime"": 79.24271941975925}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0073,73,256Lr,,Lr,256,103,153,Qi2009_UDL,qi2009_udl,8.85,,0.12,False,,32.8235294118,1.17647058824,1.17647058824,,"alpha, EC, SF",85,0.03,,,-0.198607336844,0.632983899002,1.7147926144,51.8552359128,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 134.73797547053434, ""coefficient_set"": ""alpha"", ""rho_prime"": 79.28715928001928}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0074,74,257Lr,,Lr,257,103,154,Qi2009_UDL,qi2009_udl,9.07,,0.03,False,,6,0.4,0.4,,"alpha, EC, SF",100,0.03,,,-0.884364445034,0.130507525409,1.66251569542,45.9743603381,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 133.09796656866493, ""coefficient_set"": ""alpha"", ""rho_prime"": 79.33144944374044}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
source-row-0075,75,258Lr,,Lr,258,103,155,Qi2009_UDL,qi2009_udl,8.904,,0.019,False,,3.96303901437,24.6406570842,23.613963039,,"alpha, SF",97.4,2.6,,,-0.39970801812,0.398374913223,0.997736365913,9.94801349892,,False,ok,within_implemented_formula,"{""Ac_used"": 4, ""Zc_used"": 2, ""chi_prime"": 134.33704618930878, ""coefficient_set"": ""alpha"", ""rho_prime"": 79.37559103241377}",1,1,HF = T_alpha_half_s / Tcalc_s,Qalpha_MeV,T_alpha_half_s
