record_id,source_csv_line,isotope,state_label,symbol,A,Z,N,Qalpha_MeV,Ealpha_MeV,T_alpha_half_s,b_alpha_percent,b_SF_percent,alpha_daughter,alpha_daughter_population_raw,Qalpha_estimated,Qalpha_is_experimental,T_alpha_half_qualifier,cell_record_index,cell_record_count,Tcalc_s__poenaru,log10_Tcalc_s__poenaru,HF__poenaru,log10_HF__poenaru,Tcalc_s__dzr,log10_Tcalc_s__dzr,HF__dzr,log10_HF__dzr,Tcalc_s__ismail2022_formula_e,log10_Tcalc_s__ismail2022_formula_e,HF__ismail2022_formula_e,log10_HF__ismail2022_formula_e,Tcalc_s__qi2009_udl,log10_Tcalc_s__qi2009_udl,HF__qi2009_udl,log10_HF__qi2009_udl,Tcalc_s__viola_seaborg,log10_Tcalc_s__viola_seaborg,HF__viola_seaborg,log10_HF__viola_seaborg,Tcalc_s__xu2022_unified,log10_Tcalc_s__xu2022_unified,HF__xu2022_unified,log10_HF__xu2022_unified,Tcalc_s__e_rurarz,log10_Tcalc_s__e_rurarz,HF__e_rurarz,log10_HF__e_rurarz
source-row-0051,51,257Md,,Md,257,101,156,7.5571,,132480,15,1,,,False,True,,1,1,191.980936846,2.28325810665,690.068515014,2.83889221279,8748.78372633,3.94194768072,15.1426763015,1.18020263872,18138.4840221,4.25860098679,7.3038077404,0.863549332656,2825.16710859,3.45104414143,46.8928013487,1.67110617801,5076.71833503,3.70558306868,26.0955978365,1.41656725076,2813.08976732,3.44918359097,47.0941245953,1.67296672847,3303.8195867,3.51901632356,40.0990418887,1.60313399588
source-row-0052,52,258Md,,Md,258,101,157,7.2713,,4449600,100,,,,False,True,,1,1,2350.03391286,3.37107412953,1893.41948457,3.27724684199,346014.658949,5.53909449812,12.8595707867,1.1092264734,516094.258882,5.71272902793,8.6216808721,0.935591943587,36712.9721035,4.56481954429,121.199667176,2.08350142723,67909.0701049,4.83192778361,65.5229116394,1.81639318791,58323.8719367,4.7658463477,76.2912312274,1.88247462382,46235.7347023,4.66497776311,96.2372508764,1.98334320841
source-row-0053,53,259Md,,Md,259,101,158,7.05,,445846.153846,1.3,100,,,True,False,>,1,1,18340.3688796,4.26340806638,24.3095521564,1.38577695811,977078.333916,5.98992938319,0.456305434651,-0.340744358698,2284629.90196,6.35881585668,0.19515027509,-0.709630832187,295350.044171,5.47033704015,1.50955167485,0.178847984347,563287.974137,5.75073047941,0.791506608195,-0.101545454913,297360.744947,5.47328363608,1.49934435336,0.175901388411,402469.299514,5.60473275785,1.10777680281,0.0444522666457
source-row-0054,54,260Md,,Md,260,101,159,6.94,,54950400,5,100,,,True,False,>,1,1,53231.1252598,4.72616564688,1032.29829788,3.01380521125,8339378.10128,6.92113366488,6.58926832824,0.818837193251,13738078.0644,7.13792597985,3.99986080605,0.602044878273,847852.594606,5.92832035354,64.8112659554,1.81165050459,1673783.87447,6.22369937947,32.8300450484,1.51627147865,1366715.19751,6.13567802369,40.2061820195,1.60429283444,1234560.95238,6.09151253666,44.5100745281,1.64845832147
source-row-0055,55,249No,,No,249,102,147,9.276,,0.0381,100,,,,False,True,,1,1,0.00150415421288,-2.82270763557,25.3298496084,1.40363261125,0.065236319838,-1.1855105467,0.58403049244,-0.233564477626,0.0581818974634,-1.23521211938,0.654842857677,-0.183862904942,0.0195828038228,-1.70812512675,1.94558452123,0.289050102427,0.0251804062922,-1.59893726672,1.51308122506,0.179862242397,0.0223922009239,-1.64990321763,1.70148526844,0.230828193302,0.0180997808413,-1.74232668369,2.10499786346,0.323251659371
source-row-0056,56,250No,,No,250,102,148,8.95,,0.00023,2,100,,,True,False,>,1,1,0.0114729120114,-1.94032633712,0.0200472207729,-1.69794582687,0.253251842883,-0.596447385647,0.000908186875883,-3.04182477834,0.240651838604,-0.618610815921,0.00095573755569,-3.01966134806,0.16983181589,-0.769980946772,0.00135428099143,-2.86829121721,0.226176571947,-0.645552382617,0.00101690461581,-2.99271978137,0.116735025586,-0.932798817162,0.00197027412162,-2.70547334682,0.156114672483,-0.806556277725,0.00147327599861,-2.83171588626
source-row-0057,57,251No,,No,251,102,149,8.752,,0.888888888889,90,0.0014,,,False,True,,1,1,0.0417653412472,-1.3791839658,21.2829313097,1.32803144336,2.30606778852,0.362872069544,0.385456530513,-0.414024591991,2.1307087353,0.328524086364,0.41717991491,-0.379676608811,0.658944420911,-0.181151214708,1.34895882062,0.12999869226,0.910591995094,-0.0406761718424,0.97616593785,-0.010476350605,0.704506966877,-0.15211470779,1.2617176702,0.100962185343,0.61407262533,-0.211780262548,1.4475305562,0.160627740101
source-row-0058,58,252No,,No,252,102,150,8.549,,3.64940828402,67.6,31,,,False,True,,1,1,0.165697546988,-0.780683920896,22.0245160557,1.34290637444,4.3140711499,0.634887303436,0.845931408458,-0.0726648498877,3.77836278879,0.57730365544,0.965870269222,-0.0150812018917,2.78505618427,0.444833960828,1.31035355934,0.11738849272,3.9917637704,0.601164832152,0.914234532386,-0.0389423786042,1.83321336291,0.263213014304,1.99071660607,0.299009439244,2.64591203544,0.422575401772,1.37926289126,0.139647051777
source-row-0059,59,253No,,No,253,102,151,8.415,,171.272727273,55,,,,False,True,,1,1,0.423496026964,-0.373150659656,404.42581835,2.60683887295,26.4700876969,1.42275538015,6.47042538105,0.810932833153,25.4797910394,1.40619586201,6.72190470511,0.827492351284,7.32588919636,0.8648603457,23.3791042537,1.3688278676,10.9020966247,1.03751002684,15.7100723987,1.19617818646,7.58553642854,0.879986298335,22.5788550205,1.35370191496,7.1485662866,0.854218948619,23.9590318403,1.37946926468
source-row-0060,60,254No,,No,254,102,152,8.226,,56.8888888889,90,0.17,,,False,True,,1,1,1.6686160006,0.22235640378,34.0934576131,1.53267104776,48.570943395,1.68637653887,1.17125352963,0.0686509126658,38.9462935096,1.59046613249,1.46070097466,0.164561319051,30.3832714243,1.48263453335,1.87237536388,0.272392918184,46.8795749153,1.67098366502,1.21351119313,0.084043786512,19.4946946246,1.28991643655,2.91817286623,0.465111014983,30.5680696607,1.48526801438,1.86105598163,0.269759437154
source-row-0061,61,255No,,No,255,102,153,8.4282,,704,30,,,,False,True,,1,1,0.380891975866,-0.419198176391,1848.29307155,3.26677083553,21.9272960243,1.34098507973,32.1061018751,1.50658757941,22.2623295776,1.34757060788,31.6229259632,1.50000205127,6.11614364372,0.786477676698,115.105210245,2.06109498244,9.86427570652,0.994065202289,71.3686459042,1.85350745685,6.34068224196,0.802135989424,111.029061722,2.04543666972,6.36280059296,0.803648312874,110.643102784,2.04392434627
source-row-0062,62,256No,,No,256,102,154,8.582,,2.92609351433,99.45,0.55,,,False,True,,1,1,0.128368080421,-0.89154295306,22.7945569079,1.35783115459,2.83142693249,0.452005358749,1.0334342309,0.0142828427768,2.10894516502,0.324065287735,1.38746780279,0.142222913791,1.85763238186,0.268959772992,1.57517361503,0.197328428534,3.12808146096,0.495278054357,0.935427529893,-0.0289898528318,1.22765346002,0.0890757921775,2.3834849244,0.377212409348,2.00262184233,0.301598948647,1.46113132918,0.164689252879
source-row-0063,63,257No,,No,257,102,155,8.477,,28.8235294118,85,1.5,,,False,True,,1,1,0.266910544761,-0.573634268322,107.989474292,2.03338142697,13.8379055584,1.14107036228,2.08294017401,0.318676796366,14.834615317,1.17127628892,1.94299136147,0.288470869734,3.90550252431,0.591676922847,7.3802357654,0.868070235804,6.82862089504,0.834333002635,4.22098837449,0.625414156016,4.06726355878,0.609302315609,7.08671296936,0.850444843041,4.34518708621,0.638008480154,6.63343806375,0.821738678497
source-row-0065,65,259No,,No,259,102,157,7.854,,4640,75,10,,,False,True,,1,1,29.1931119565,1.46528039281,158.941602626,2.20123758774,1961.10820171,3.29250155599,2.36600917581,0.374016424568,2166.06944041,3.33567237524,2.14212892414,0.330845605319,516.54643108,2.71310936527,8.98273556996,0.953408615289,963.761326172,2.98396949494,4.81447000829,0.682548485615,517.360822802,2.71379353863,8.96859560195,0.952724441921,629.789895196,2.79919568822,7.36753643619,0.867322292333
source-row-0068,68,251Lr,,Lr,251,103,148,9.438,,0.0244,100,,,,False,True,,1,1,0.000901979305378,-3.04480342661,27.0516184291,1.43219325295,0.041180758058,-1.38530566312,0.592509733931,-0.227304510537,0.0759677595897,-1.11937068144,0.321188885019,-0.493239492218,0.0143173957228,-1.84413597128,1.70422054907,0.231525797618,0.0187307530964,-1.72744476085,1.30267052662,0.11483458719,0.016593632705,-1.78005852712,1.47044353903,0.167448353454,0.0139229002571,-1.85627028811,1.75250842493,0.243660114452
source-row-0069,69,252Lr,,Lr,252,103,149,9.164,,0.585714285714,70,10,,,False,True,approx,1,1,0.00473937484992,-2.32427894042,123.584714074,2.09196475713,0.72772228921,-0.138034322986,0.804859620763,-0.0942798603083,0.696350840445,-0.157171895908,0.841119521504,-0.0751422873868,0.0841601458912,-1.07489352034,6.95952079826,0.842579337048,0.114360586484,-0.941723626082,5.12164464804,0.709409442788,0.149277248844,-0.826006377503,3.92366747278,0.593692194208,0.0817852256169,-1.08732514392,7.16161484298,0.855010960621
source-row-0070,70,253Lr,,Lr,253,103,150,8.918,,0.638383838384,99,1,,,False,True,,1,1,0.0226025426549,-1.6458427025,28.2438948631,1.45092458618,1.33047855978,0.124007880433,0.479815201599,-0.318925996748,2.62971389139,0.419908500524,0.242757906278,-0.614826616839,0.441278308158,-0.355287420568,1.44666942966,0.160369304253,0.622784580294,-0.205662148795,1.02504759845,0.0107440324801,0.477013205087,-0.321469598282,1.33829384926,0.126551481967,0.433088126369,-0.363423722812,1.47402756971,0.168505606497
source-row-0071,71,254Lr,,Lr,254,103,151,8.822,,16.7364016736,71.7,0.1,,,False,True,,1,1,0.0422186546199,-1.37449561045,396.4219567,2.59815770083,7.46499401293,0.873029463749,2.24198460771,0.350632626631,7.82266172143,0.893354550277,2.13947659628,0.330307540102,0.837905320191,-0.0768050520636,19.9740964407,1.30046714244,1.22998239941,0.0898988968908,13.6070253377,1.13376319349,1.42645417932,0.154257825774,11.7328701589,1.06940426461,0.84247189808,-0.0744445767619,19.8658278238,1.29810666714
source-row-0072,72,255Lr,,Lr,255,103,152,8.556,,31.1935807422,99.7,0.1,,,False,True,,1,1,0.257661059896,-0.588951211059,121.064396595,2.08301644177,17.6091007736,1.24573717885,1.77144654592,0.248328051864,36.4600044363,1.56181671716,0.855556142258,-0.067751486447,5.6478794285,0.75188541678,5.52306067032,0.742179813935,8.60358793337,0.934679601791,3.62564792547,0.559385628924,5.88615923445,0.76983200661,5.29947959268,0.724233224105,5.8037966609,0.763712188295,5.37468532493,0.730353042421
source-row-0073,73,256Lr,,Lr,256,103,153,8.85,,32.8235294118,85,0.03,,,False,True,,1,1,0.0345671876605,-1.46133595263,949.557416534,2.97752123019,5.58822557214,0.747273928358,5.87369442912,0.768911349201,6.03337712897,0.780560472658,5.44032449989,0.735624804902,0.632983899002,-0.198607336844,51.8552359128,1.7147926144,1.00738852831,0.00319700100011,32.5827905413,1.51298827656,1.08181555335,0.0341532210399,30.3411513266,1.48203205652,0.677616998754,-0.169015707795,48.4396487575,1.68520098535
source-row-0074,74,257Lr,,Lr,257,103,154,9.07,,6,100,0.03,,,False,True,,1,1,0.00822142569821,-2.08505286383,729.800428812,2.86320411421,0.382635342475,-0.417214918436,15.680726096,1.19536616882,0.689412814816,-0.161520648181,8.70305841589,0.939671898564,0.130507525409,-0.884364445034,45.9743603381,1.66251569542,0.216769692457,-0.664001438549,27.6791461574,1.44215268893,0.144097039977,-0.841344940316,41.6386068787,1.6194961907,0.145848885416,-0.836096885429,41.1384700191,1.61424813581
source-row-0075,75,258Lr,,Lr,258,103,155,8.904,,3.96303901437,97.4,2.6,,,False,True,,1,1,0.0239385499787,-1.6209021595,165.550504015,2.21893050729,3.47600181323,0.541079994323,1.14011419652,0.0569483534704,3.84265746163,0.58463167274,1.03132768246,0.0133966750527,0.398374913223,-0.39970801812,9.94801349892,0.997736365913,0.687294079287,-0.162857397316,5.76614746701,0.760885745109,0.685790064268,-0.163808811238,5.77879327926,0.761837159031,0.455696617869,-0.341324194692,8.69666102177,0.939352542485
source-row-0076,76,259Lr,,Lr,259,103,156,8.58,,7.94871794872,78,22,,,True,False,,1,1,0.214251759619,-0.669075602592,37.0998957621,1.5693726894,12.3563153772,1.09188898451,0.643291928544,-0.191591897707,24.0977550031,1.38197658468,0.329853048456,-0.481679497875,4.02275334095,0.604523404197,1.97593967987,0.295773682611,7.19200169606,0.856849781143,1.10521636182,0.0434473056647,4.20396907639,0.623659512779,1.89076508516,0.276637574029,4.72257792465,0.674179132706,1.68313113633,0.226117954101
source-row-0077,77,260Lr,,Lr,260,103,157,8.4,,225,80,,,,True,False,,1,1,0.769057974077,-0.114040920442,292.56572012,2.46622343855,138.837469666,2.14250668999,1.62059997594,0.209675828123,172.436886721,2.23663017324,1.30482522781,0.115552344871,15.1427917142,1.18020594876,14.8585547663,1.17197656935,28.0981013126,1.44867697409,8.00765850677,0.903505544018,24.8014789078,1.3944775785,9.07203964877,0.957704939609,18.443362758,1.26584010837,12.1995106289,1.08634240974
source-row-0084,84,254Rf,,Rf,254,104,150,9.21,,0.00152666666667,1.5,100,,,True,False,>,1,1,0.00558367672463,-2.25307973379,0.273416019938,-0.563176042926,0.213207899578,-0.671196708277,0.00716046014095,-2.14505906844,0.206718736774,-0.684620157583,0.00738523604822,-2.13163561913,0.131295673588,-0.881749584403,0.0116276997173,-1.93450619231,0.181074934664,-0.742141662832,0.00843113194824,-2.07411411388,0.0915770310481,-1.03821344052,0.0166708469274,-1.77804233619,0.133060890918,-0.875949573034,0.0114734438958,-1.94030620368
source-row-0085,85,255Rf,,Rf,255,104,151,9.055,,3.40816326531,49,51,,,False,True,,1,1,0.0147358880454,-1.83162368665,231.283194796,2.36414407777,1.38464890103,0.141339665331,2.46139166599,0.391180725788,1.23632445408,0.0921324595256,2.75669000485,0.440387931593,0.365359886253,-0.43727913661,9.32823605859,0.969799527729,0.524409385486,-0.280329544235,6.49905085537,0.812849935354,0.397882574976,-0.400245080098,8.56575150472,0.932765471217,0.377098602024,-0.423545077603,9.03785706712,0.956065468722
source-row-0086,86,256Rf,,Rf,256,104,152,8.926,,2.12903225806,0.31,99.69,,,False,True,,1,1,0.0337649261532,-1.47153419578,63.0545509979,1.79971643749,1.44394873272,0.159551773919,1.4744514191,0.168630467789,1.30535501989,0.115728643636,1.63099863686,0.212453598071,0.868761523259,-0.0610994218783,2.4506521077,0.389281663586,1.2976391647,0.113153944724,1.6406966713,0.215028296984,0.585866623988,-0.232201242444,3.63398796056,0.560383484152,0.917881857985,-0.0372132139265,2.3195057616,0.365395455634
source-row-0087,87,257Rf,,Rf,257,104,153,9.083,,5.59910414334,89.3,1.3,,,False,True,,1,1,0.0121410009814,-1.91574550578,461.173189254,2.66386405123,1.04250313495,0.0180773696303,5.37082715211,0.730041175817,0.982185829264,-0.00780633605354,5.70065661356,0.755924881501,0.277534789538,-0.556682569452,20.1744226468,1.3048011149,0.431889136472,-0.364627719846,12.9642162085,1.11274626529,0.303608691854,-0.517685799409,18.4418440366,1.26580434486,0.304789585508,-0.515999876682,18.3703919345,1.26411842213
source-row-0088,88,258Rf,,Rf,258,104,154,9.196,,0.255102040816,4.9,95.1,,,False,True,,1,1,0.00590616521467,-2.22869440857,43.192499963,1.63540834155,0.197402685961,-0.704646942395,1.29229265333,0.111360875374,0.16748103266,-0.776034369986,1.52316973907,0.182748302966,0.122843777938,-0.91064683573,2.07663786558,0.31736076871,0.199108670218,-0.70090982814,1.28122015248,0.10762376112,0.0857478157587,-1.06677693386,2.97502669379,0.473490866842,0.140090642112,-0.853590874098,1.82097845345,0.260304807078
source-row-0089,89,259Rf,,Rf,259,104,155,9.13,,2.94117647059,85,3,,,True,False,,1,1,0.00889961742142,-2.05062866249,330.483472639,2.51914974545,0.688425977326,-0.162142750203,4.27232057979,0.630663833161,0.684642095839,-0.164536401388,4.29593285085,0.633057484345,0.185241591669,-0.732261496032,15.8775167288,1.20078257899,0.312424102027,-0.505255469757,9.41405112955,0.973776552715,0.204109427967,-0.690136934434,14.4098021335,1.15865801739,0.217210447017,-0.663119290626,13.5406768458,1.13164037358
source-row-0090,90,260Rf,,Rf,260,104,156,8.9,,1.085,2,98,,,True,False,approx,1,1,0.0392719913302,-1.40591707678,27.6278325405,1.44134681497,1.46656968114,0.166302702444,0.739821649087,-0.13087296426,1.1404250884,0.0570667628575,0.951399623736,-0.0216370246729,0.890552240825,-0.0503405992368,1.21834514615,0.0857703374213,1.56133048649,0.193494839814,0.694920139834,-0.158065101629,0.599754273336,-0.222026648938,1.80907422963,0.257456387123,1.06936495827,0.0291259487184,1.01462086597,0.00630378946611
source-row-0091,91,261Rf^a,a,Rf,261,104,157,8.40887159533,8.28,68,100,,257No,257No:100% (within alpha branch),False,True,,1,2,1.17618110199,0.0704741972,57.8142259596,1.76203471551,132.348283761,2.12171831392,0.513795857927,-0.289209401211,135.751956265,2.13274609674,0.500913591752,-0.300237184037,33.1536404586,1.52053122337,2.05105680882,0.311977689338,60.3130836256,1.7804115332,1.12745022991,0.0520973795038,33.9648167734,1.53102927609,2.00207174541,0.301479636618,41.2654796611,1.61558689762,1.64786646268,0.216922015086
source-row-0092,92,261Rf^b,b,Rf,261,104,157,8.64245136187,8.51,14.4444444444,18,82,257No,257No:100% (within alpha branch),False,True,,2,2,0.224230388969,-0.64930552971,64.417871774,1.80900637258,21.7859854887,1.33817721002,0.663015425761,-0.178476367153,22.5103898172,1.35238301584,0.641679000751,-0.192682172969,5.60181782191,0.74832898092,2.57852806065,0.411371861947,10.2049480169,1.0088107968,1.41543537708,0.150890046066,5.8487778477,0.767065126005,2.46965174958,0.392635716863,6.94384410581,0.841599962061,2.08017982897,0.318100880807
source-row-0097,97,255Db,,Db,255,105,150,9.34,,0.0325,8,92,,,True,False,,1,1,0.00387420186064,-2.41181775463,8.38882463254,0.923701115613,0.392256201591,-0.406430181469,0.0828540119142,-1.08168645755,0.860109454527,-0.0654462784398,0.0377858885621,-1.42267036058,0.12076964053,-0.918042226371,0.269107367193,-0.57007441265,0.161902517645,-0.790746397751,0.200738076669,-0.69737024127,0.134859701621,-0.870117805541,0.240991190173,-0.61799883348,0.124961805494,-0.903222708574,0.260079468854,-0.584893930447
source-row-0098,98,256Db,,Db,256,105,151,9.34,,2.71428571429,70,0.02,,,False,True,approx,1,1,0.00383967530531,-2.41570549935,706.905011092,2.84936106029,1.1015872516,0.0420189012954,2.46397705705,0.391636659643,1.07837169986,0.0327684819776,2.51702239092,0.400887078961,0.115958671519,-0.935696768786,23.4073543508,1.36935232972,0.161902517645,-0.790746397751,16.7649382713,1.22440195869,0.206220727234,-0.685667685944,13.1620412298,1.11932324688,0.123463516801,-0.908461356517,21.9845164355,1.34211691746
source-row-0099,99,257Db,,Db,257,105,152,9.206,,2.44680851064,94,6,,,False,True,<=,1,1,0.00873181143571,-2.05889565149,280.217745041,2.44749563391,0.903187139153,-0.0442222551337,2.70908254178,0.432822237552,1.96545353213,0.29346278055,1.24490783966,0.0951372018678,0.276048536965,-0.559014550244,8.86368947121,0.947614532662,0.401507529529,-0.396306305922,6.09405386123,0.78490628834,0.303276646901,-0.518161030218,8.067909401,0.906761012636,0.29998823446,-0.522895777978,8.15634824826,0.911495760396
source-row-0100,100,258Db,,Db,258,105,153,9.437,,3.390625,64,36,,,False,True,,1,1,0.00209802007899,-2.67819035973,1616.1070306,3.2084701196,0.524863322363,-0.279953774826,6.46001512306,0.81023353469,0.525526498893,-0.279405380429,6.45186304999,0.809685140294,0.0561023525854,-1.25101892674,60.4364138713,1.7812986866,0.0849147756035,-1.07101673373,39.9297410362,1.60129649359,0.101298807254,-0.994395668224,33.471519477,1.52467542809,0.0638285579457,-1.19498496731,53.1208147125,1.72526472717
source-row-0101,101,259Db,,Db,259,105,154,9.62,,0.51,100,,,,False,True,,1,1,0.000704024104867,-3.15241247093,724.407014582,2.85998264702,0.0512103319438,-1.29064240907,9.95892783042,0.998212585171,0.0993203431788,-1.00296178851,5.13489969605,0.710531964607,0.0163861426766,-1.78552326799,31.1238593527,1.49309344409,0.0258116102731,-1.58818490088,19.7585503037,1.29575507698,0.0191350400755,-1.71817062387,26.6526747782,1.42574079997,0.019505175596,-1.70985013558,26.146906368,1.41742031168
source-row-0102,102,260Db,,Db,260,105,155,9.5,,1.68888888889,90,10,,,True,False,,1,1,0.00141951206667,-2.84786091137,1189.76719434,3.07546198987,0.316438178111,-0.499711124598,5.33718434031,0.727312203103,0.325146634712,-0.487920736608,5.19423764107,0.715521815113,0.0342249369211,-1.46565734363,49.3467348904,1.69325842213,0.0561378639073,-1.25074411666,30.0846660585,1.47834519516,0.0624851759738,-1.20422300276,27.0286329929,1.43182408126,0.0415916865602,-1.38099346846,40.6064054758,1.60859454696
source-row-0103,103,261Db,,Db,261,105,156,9.22,,5.61643835616,73,27,,,True,False,,1,1,0.00781955566593,-2.10681792435,718.255434978,2.85627892095,0.689642384419,-0.161376055255,8.14398662707,0.910837051855,1.40833807512,0.148706920811,3.98799013915,0.600754075789,0.213567417897,-0.67046500308,26.2981985336,1.41992599968,0.364822528697,-0.437918350753,15.3949877389,1.18737934735,0.235627165032,-0.627774641969,23.8361241387,1.37723563857,0.263419005151,-0.579352894771,21.321310332,1.32881389137
source-row-0104,104,262Db,,Db,262,105,157,9.05,,70.8333333333,48,52,,,True,False,,1,1,0.0229938313669,-1.63838865801,3080.53634921,3.48862633768,6.40493748285,0.806514895051,11.0591763812,1.04372278462,7.31300023382,0.86409558731,9.68594708991,0.986142092356,0.666615609196,-0.176124521296,106.258137908,2.02636220096,1.18545140113,0.0738837543057,59.7522034776,1.77635392536,1.1464112108,0.0593404243921,61.7870208056,1.79089725527,0.84501609156,-0.0731350207434,83.8248336816,1.92337270041
source-row-0105,105,263Db,,Db,263,105,158,8.83,,72.972972973,37,56,,,True,False,,1,1,0.0980016877706,-1.00876644489,744.60934942,2.87192848498,10.3385827333,1.01446100749,7.0583149408,0.848701032601,22.3750080561,1.34976320036,3.26136074633,0.513398839736,3.09460347392,0.490605008729,23.580718366,1.37255703136,5.72837725804,0.758031611899,12.7388559946,1.10513042819,3.26501112998,0.513884666065,22.3499921035,1.34927737403,4.05128509925,0.607592806668,18.0123025621,1.25556923342
source-row-0108,108,268Db,,Db,268,105,163,7.7,,112941.176471,51,49,,,False,True,,1,1,498.849889545,2.69796988039,226.403130155,2.35488242693,257547.44024,5.41085723779,0.438525719243,-0.358004930467,415039.599863,5.6180895357,0.272121446984,-0.565237228379,23399.5234469,4.36920701269,4.82664430012,0.683645294636,52775.8995514,4.72243564448,2.14001423814,0.330416662847,37106.3622818,4.56944838042,3.0437145957,0.483403926902,41152.7144309,4.61439848653,2.74444050733,0.438453820791
source-row-0109,109,270Db,,Db,270,105,165,8.019,,21176.4705882,17,83,,,False,True,,1,1,37.6265952616,1.57549492185,562.80592068,2.75035865753,14248.7657892,4.15377724791,1.48619683287,0.172076331476,22097.5216183,4.34434356745,0.95831880851,-0.0184899880577,1354.92399897,3.13191493524,15.6292682131,1.19393864415,3302.01531089,3.51877908268,6.41319575909,0.807074496707,2153.53249889,3.33315143007,9.83336476191,0.992702149316,2486.91348406,3.39566067709,8.51516175532,0.930192902302
source-row-0110,110,257Sg,,Sg,257,106,151,9.45,,0.126,10,90,,,False,True,approx,1,1,0.00297276786794,-2.52683900186,42.3847422998,1.62720954698,0.500261517489,-0.300802903843,0.251868264088,-0.59882655104,0.410864734113,-0.386301134079,0.306670272571,-0.513328320803,0.122145622367,-0.913122093292,1.03155559371,0.0134926384092,0.165257312461,-0.781839314347,0.76244735028,-0.117790140535,0.136862094404,-0.863716818269,0.920634749516,-0.0359126366133,0.132550905211,-0.877617302057,0.950578193336,-0.0220121528254
source-row-0112,112,259Sg,,Sg,259,106,153,9.765,,0.402,100,,,,False,True,,1,1,0.000461191672265,-3.33611854336,871.654941265,2.94034459644,0.0576871961433,-1.23892056919,6.96861742077,0.843146622275,0.0503499296607,-1.29800113182,7.98412237532,0.902227184908,0.0145903220084,-1.83593512312,27.552510477,1.44016117621,0.0213481687881,-1.67063937213,18.8306549377,1.27486542521,0.0171684658393,-1.76526851132,23.4150216893,1.36949456441,0.0172340133529,-1.7636135749,23.3259654479,1.36783962798
source-row-0113,113,260Sg,,Sg,260,106,154,9.901,,0.00697183098592,71,29,,,False,True,,1,1,0.000212280536375,-3.6730898237,32.8425351894,1.51643667391,0.0101020687633,-1.99558967963,0.690138935822,-0.161063470152,0.00952213354781,-2.02126573184,0.732171099146,-0.135387417942,0.00597635609271,-2.2235635336,1.16656887203,0.0669103838148,0.0090949485381,-2.04119975396,0.766560795447,-0.115453395826,0.00452546354963,-2.34433692878,1.5405783097,0.187683778997,0.00736735881709,-2.13268817791,0.946313483434,-0.0239649718718
source-row-0114,114,261Sg,,Sg,261,106,155,9.55645914397,9.41,0.187563710499,98.1,0.6,257Rf,"g.s. (1/2+), 98.1(4)%",False,True,,1,1,0.00153076851774,-2.81509047819,122.529114184,2.08823929382,0.206362164157,-0.685369926251,0.908905521833,-0.041481258119,0.188929991993,-0.723699093836,0.992768318683,-0.0031520905349,0.0514916658081,-1.28826305807,3.64260327484,0.561411873704,0.0818210220965,-1.08713509966,2.29236577219,0.360283915289,0.0587685493067,-1.23085502965,3.19156611337,0.50400384528,0.0635170072136,-1.19710997313,2.95296832656,0.470258788762
source-row-0115,115,262Sg,,Sg,262,106,156,9.6,,0.141666666667,6,94,,,False,True,,1,1,0.00117747633744,-2.92904781169,120.313811974,2.08031548702,0.0643359446585,-1.19154631782,2.20198315916,0.34281399315,0.0564683993838,-1.24819452231,2.50877779807,0.399462197646,0.0372437911494,-1.42894611739,3.80376600488,0.580213792725,0.0615839181264,-1.21053268363,2.30038410963,0.361800358959,0.0269093964863,-1.57009604232,5.26457985554,0.721363717648,0.0475595015952,-1.32276270526,2.97872479557,0.474030380595
source-row-0116,116,263Sg,,Sg,263,106,157,9.4,,1.08045977011,87,13,,,False,True,,1,1,0.00388522674012,-2.41058363089,278.094392525,2.44419223187,0.541572230541,-0.266343612477,1.99504278319,0.299952213458,0.520690310542,-0.283420503978,2.07505257586,0.317029104959,0.133909390334,-0.873188967222,8.0685885241,0.906797568203,0.230852055204,-0.636666254707,4.68031254546,0.670274855688,0.149662241408,-0.824887754878,7.2193210522,0.85849635586,0.17455905377,-0.758057620923,6.18965185006,0.791666221904
source-row-0118,118,265Sg^a,a,Sg,265,106,159,8.9754789272,8.84,8.5,100,,261Rf,261Rf^a:91%; 261Rf^b:9%,False,True,,1,2,0.0570253386099,-1.24393212725,149.056545866,2.17335105297,9.86939105265,0.994290357266,0.861248678328,-0.0648714315521,9.89592561744,0.995456422266,0.858939358337,-0.0660374965519,2.35362942675,0.371738085276,3.61144362974,0.557680840438,4.4094799162,0.644387368869,1.92766497672,0.285031556846,2.49878084677,0.397728168406,3.40165885736,0.531690757308,3.25560256882,0.512631382487,2.61088379811,0.416787543227
source-row-0119,119,265Sg^b,b,Sg,265,106,159,8.82318007663,8.69,14.4,100,,261Rf,261Rf^a:20%; 261Rf^b:80%,False,True,,2,2,0.157642880138,-0.802325639166,91.3457048449,1.96068813126,30.3750004639,1.48251629324,0.474074066834,-0.324153801143,30.3346614395,1.48193915221,0.474704490396,-0.323576660118,7.13071867343,0.853133302668,2.01943179355,0.305229189428,13.3768459544,1.12635372583,1.07648694237,0.032008766263,7.45527756619,0.872463817235,1.93151762254,0.28589867486,9.87722788978,0.994635074031,1.45789893285,0.163727418064
